,image_id,image_path,object_id,x_min,y_min,x_max,y_max,class_name
4394,4394,./dataset/27333852927517673946131767369.65.png,5,170,24,205,78,5
4395,4395,./dataset/654348125274542894923004565532.71.png,7,38,46,115,150,7
4396,4396,./dataset/654348125274542894923004565532.71.png,1,142,33,157,134,1
4397,4397,./dataset/2115483643389781440.34.png,3,144,28,174,75,3
4398,4398,./dataset/2115483643389781440.34.png,4,191,22,243,79,4
4399,4399,./dataset/388454340998178038114583097160.174.png,1,2,58,15,148,1
4400,4400,./dataset/388454340998178038114583097160.174.png,7,55,52,222,150,7
4401,4401,./dataset/34713868929312801785934056617.98.png,9,76,31,118,104,9
4402,4402,./dataset/34713868929312801785934056617.98.png,8,127,24,168,108,8
4403,4403,./dataset/1121778371448510807725840141124.144.png,1,106,28,113,68,1
4404,4404,./dataset/1121778371448510807725840141124.144.png,4,124,26,199,80,4
4405,4405,./dataset/6418096972256581005.26.png,2,101,55,135,134,2
4406,4406,./dataset/6418096972256581005.26.png,6,138,40,161,136,6
4407,4407,./dataset/249243353614876305047159525084.110.png,1,44,37,61,97,1
4408,4408,./dataset/249243353614876305047159525084.110.png,1,101,25,118,94,1
4409,4409,./dataset/249243353614876305047159525084.110.png,0,139,29,199,96,0
4410,4410,./dataset/1073025503676646628483069286352.94.png,9,105,0,112,7,9
4411,4411,./dataset/1073025503676646628483069286352.94.png,4,107,52,129,108,4
4412,4412,./dataset/208163340892101528497172882471.67.png,6,64,30,115,122,6
4413,4413,./dataset/208163340892101528497172882471.67.png,7,133,37,186,142,7
4414,4414,./dataset/828061817195647886663738869265.190.png,1,138,28,143,55,1
4415,4415,./dataset/828061817195647886663738869265.190.png,9,156,17,178,59,9
4416,4416,./dataset/828061817195647886663738869265.190.png,0,185,25,199,65,0
4417,4417,./dataset/965937710060813199252890981730.40.png,4,27,56,94,140,4
4418,4418,./dataset/965937710060813199252890981730.40.png,0,125,58,171,124,0
4419,4419,./dataset/263281699091793343959425253539.132.png,1,101,0,102,1,1
4420,4420,./dataset/263281699091793343959425253539.132.png,3,103,26,111,79,3
4421,4421,./dataset/263281699091793343959425253539.132.png,2,119,0,120,1,2
4422,4422,./dataset/49711143076333915726133133650.52.png,5,89,31,123,88,5
4423,4423,./dataset/49711143076333915726133133650.52.png,2,131,31,162,90,2
4424,4424,./dataset/297125047944006997936914303232.20.png,2,86,146,120,150,2
4425,4425,./dataset/297125047944006997936914303232.20.png,0,97,36,123,128,0
4426,4426,./dataset/804217675034400641554975597587.2460.png,2,0,0,63,77,2
4427,4427,./dataset/804217675034400641554975597587.2460.png,4,65,0,145,126,4
4428,4428,./dataset/804217675034400641554975597587.2460.png,6,161,11,212,64,6
4429,4429,./dataset/5289487839595776601.196.png,1,43,14,59,83,1
4430,4430,./dataset/5289487839595776601.196.png,9,75,9,116,111,9
4431,4431,./dataset/5289487839595776601.196.png,6,121,27,184,85,6
4432,4432,./dataset/11713199097623234891.80.png,8,142,12,198,57,8
4433,4433,./dataset/839450490684460743842676532490.174.png,1,70,32,90,82,1
4434,4434,./dataset/839450490684460743842676532490.174.png,7,109,26,250,116,7
4435,4435,./dataset/1022256809647210997983521884329.168.png,1,69,33,82,87,1
4436,4436,./dataset/1022256809647210997983521884329.168.png,6,95,34,125,95,6
4437,4437,./dataset/1022256809647210997983521884329.168.png,8,136,31,184,102,8
4438,4438,./dataset/226927888080254790757672378274.38.png,3,82,22,100,84,3
4439,4439,./dataset/226927888080254790757672378274.38.png,8,117,24,160,101,8
4440,4440,./dataset/410775835921875928322296419728.74.png,7,41,43,218,144,7
4441,4441,./dataset/410775835921875928322296419728.74.png,4,58,0,59,1,4
4442,4442,./dataset/234769869026558730538148618585.94.png,9,138,5,160,46,9
4443,4443,./dataset/234769869026558730538148618585.94.png,4,166,7,191,53,4
4444,4444,./dataset/813697579373326541420613027420.152.png,1,27,32,50,109,1
4445,4445,./dataset/813697579373326541420613027420.152.png,5,65,21,126,109,5
4446,4446,./dataset/813697579373326541420613027420.152.png,2,133,23,216,105,2
4447,4447,./dataset/759887655176222129527816679538.130.png,1,51,28,73,70,1
4448,4448,./dataset/759887655176222129527816679538.130.png,3,80,25,152,70,3
4449,4449,./dataset/759887655176222129527816679538.130.png,0,159,39,212,65,0
4450,4450,./dataset/68196350968031405834873286564.20.png,2,127,26,211,64,2
4451,4451,./dataset/720041777445243726222276248803.38.png,3,103,26,133,84,3
4452,4452,./dataset/720041777445243726222276248803.38.png,8,151,22,180,95,8
4453,4453,./dataset/46129324581916466960262603552.50.png,5,30,14,81,104,5
4454,4454,./dataset/46129324581916466960262603552.50.png,0,35,0,38,1,0
4455,4455,./dataset/561485984544669649226568991136.67.png,6,112,14,133,58,6
4456,4456,./dataset/561485984544669649226568991136.67.png,7,138,142,154,150,7
4457,4457,./dataset/2671059013240252740.186.png,1,142,21,155,75,1
4458,4458,./dataset/2671059013240252740.186.png,8,161,20,188,74,8
4459,4459,./dataset/2671059013240252740.186.png,6,192,14,209,71,6
4460,4460,./dataset/993536570299290629945711482040.35.png,3,104,22,126,123,3
4461,4461,./dataset/993536570299290629945711482040.35.png,5,135,18,163,123,5
4462,4462,./dataset/99429077106478318999559277353.34.png,3,133,18,161,69,3
4463,4463,./dataset/99429077106478318999559277353.34.png,4,168,20,209,79,4
4464,4464,./dataset/9823850647937896945.22.png,2,106,24,142,55,2
4465,4465,./dataset/9823850647937896945.22.png,2,155,24,197,61,2
4466,4466,./dataset/759867988029082668736740493632.104.png,1,114,14,124,66,1
4467,4467,./dataset/759867988029082668736740493632.104.png,0,129,19,160,67,0
4468,4468,./dataset/759867988029082668736740493632.104.png,4,166,21,198,73,4
4469,4469,./dataset/2604247258275869860.138.png,1,119,11,129,71,1
4470,4470,./dataset/2604247258275869860.138.png,3,140,15,166,70,3
4471,4471,./dataset/2604247258275869860.138.png,8,171,23,195,72,8
4472,4472,./dataset/855699976678148792257484335796.26.png,2,57,29,115,109,2
4473,4473,./dataset/855699976678148792257484335796.26.png,6,140,20,178,102,6
4474,4474,./dataset/1080505125413937093148686439712.38.png,3,106,31,139,88,3
4475,4475,./dataset/1080505125413937093148686439712.38.png,8,155,27,193,86,8
4476,4476,./dataset/735998375704364229099285129513.45.png,4,96,45,130,138,4
4477,4477,./dataset/735998375704364229099285129513.45.png,5,128,36,151,121,5
4478,4478,./dataset/838475533855197426274686634185.03.png,3,72,34,119,113,3
4479,4479,./dataset/972770359837368562548531974272.34.png,3,72,44,125,128,3
4480,4480,./dataset/972770359837368562548531974272.34.png,4,153,75,232,150,4
4481,4481,./dataset/249506320442785948200867508641.32.png,3,74,25,126,109,3
4482,4482,./dataset/249506320442785948200867508641.32.png,2,138,24,218,106,2
4483,4483,./dataset/210701661925020589319863677098.37.png,3,97,31,116,120,3
4484,4484,./dataset/210701661925020589319863677098.37.png,7,130,29,161,125,7
4485,4485,./dataset/359196209916530074133880464432.35.png,3,95,38,112,97,3
4486,4486,./dataset/359196209916530074133880464432.35.png,5,95,88,119,124,5
4487,4487,./dataset/125904512652282609780729731252.142.png,1,24,42,47,115,1
4488,4488,./dataset/125904512652282609780729731252.142.png,4,67,48,141,133,4
4489,4489,./dataset/125904512652282609780729731252.142.png,2,147,37,233,121,2
4490,4490,./dataset/262602890187884833978588479713.96.png,9,115,26,146,54,9
4491,4491,./dataset/262602890187884833978588479713.96.png,6,144,30,161,75,6
4492,4492,./dataset/12192142148984973239.174.png,1,136,21,141,58,1
4493,4493,./dataset/12192142148984973239.174.png,7,152,24,167,58,7
4494,4494,./dataset/12192142148984973239.174.png,4,175,27,198,68,4
4495,4495,./dataset/562280661193332836387884524752.186.png,1,11,31,20,100,1
4496,4496,./dataset/562280661193332836387884524752.186.png,8,60,32,110,110,8
4497,4497,./dataset/562280661193332836387884524752.186.png,6,162,19,198,103,6
4498,4498,./dataset/508238696902255495565262875285.60.png,6,77,10,115,74,6
4499,4499,./dataset/508238696902255495565262875285.60.png,0,117,31,159,74,0
4500,4500,./dataset/427580239458625686957566494000.84.png,8,93,33,143,88,8
4501,4501,./dataset/427580239458625686957566494000.84.png,4,102,0,109,4,4
4502,4502,./dataset/16905621135426480725.102.png,1,135,21,145,51,1
4503,4503,./dataset/16905621135426480725.102.png,0,148,24,168,53,0
4504,4504,./dataset/16905621135426480725.102.png,2,155,19,170,37,2
4505,4505,./dataset/158669285645284058630680036928.447.png,4,101,39,139,117,4
4506,4506,./dataset/158669285645284058630680036928.447.png,4,149,33,176,132,4
4507,4507,./dataset/158669285645284058630680036928.447.png,7,180,32,220,114,7
4508,4508,./dataset/404538807203896513922416844998.74.png,7,133,15,162,72,7
4509,4509,./dataset/404538807203896513922416844998.74.png,4,167,9,204,74,4
4510,4510,./dataset/14448752672575246560.83.png,8,122,27,152,64,8
4511,4511,./dataset/14448752672575246560.83.png,3,139,135,156,150,3
4512,4512,./dataset/662542853097829743895949251332.186.png,1,125,32,136,66,1
4513,4513,./dataset/662542853097829743895949251332.186.png,8,157,27,186,65,8
4514,4514,./dataset/662542853097829743895949251332.186.png,6,195,14,225,65,6
4515,4515,./dataset/349807710007272411654702123928.182.png,1,23,31,34,87,1
4516,4516,./dataset/349807710007272411654702123928.182.png,8,79,23,115,93,8
4517,4517,./dataset/349807710007272411654702123928.182.png,2,157,21,212,85,2
4518,4518,./dataset/25377808880012893603078291780.1884.png,1,99,16,108,59,1
4519,4519,./dataset/25377808880012893603078291780.1884.png,8,129,13,150,65,8
4520,4520,./dataset/25377808880012893603078291780.1884.png,8,160,11,183,68,8
4521,4521,./dataset/25377808880012893603078291780.1884.png,4,190,16,229,59,4
4522,4522,./dataset/591359903223012106974792713376.76.png,7,32,58,179,146,7
4523,4523,./dataset/219220762607980395514065323809.62.png,6,132,18,165,78,6
4524,4524,./dataset/219220762607980395514065323809.62.png,2,173,34,237,82,2
4525,4525,./dataset/643730191390715876362139370625.53.png,5,101,21,133,56,5
4526,4526,./dataset/643730191390715876362139370625.53.png,3,152,14,183,57,3
4527,4527,./dataset/3199361453827267418.142.png,1,121,21,134,76,1
4528,4528,./dataset/3199361453827267418.142.png,4,143,29,179,72,4
4529,4529,./dataset/3199361453827267418.142.png,2,195,36,196,40,2
4530,4530,./dataset/319408506377759828362775929376.9.png,9,123,42,144,140,9
4531,4531,./dataset/765436560838939666489773220162.4990.png,4,66,19,113,74,4
4532,4532,./dataset/765436560838939666489773220162.4990.png,9,140,15,154,68,9
4533,4533,./dataset/765436560838939666489773220162.4990.png,9,179,22,204,62,9
4534,4534,./dataset/100298760080252704466859551016.56.png,5,41,27,96,97,5
4535,4535,./dataset/100298760080252704466859551016.56.png,6,118,33,151,112,6
4536,4536,./dataset/362775258421321766004677764821.155.png,1,77,18,90,55,1
4537,4537,./dataset/362775258421321766004677764821.155.png,5,98,15,147,55,5
4538,4538,./dataset/362775258421321766004677764821.155.png,5,153,10,198,61,5
4539,4539,./dataset/3472399219579017561.10.png,1,105,41,111,125,1
4540,4540,./dataset/3472399219579017561.10.png,0,122,40,147,126,0
4541,4541,./dataset/10817152209337439189.160.png,1,123,25,134,65,1
4542,4542,./dataset/10817152209337439189.160.png,6,145,20,174,70,6
4543,4543,./dataset/10817152209337439189.160.png,0,177,34,209,69,0
4544,4544,./dataset/171610835861902817445951416393.60.png,6,62,9,191,74,6
4545,4545,./dataset/171610835861902817445951416393.60.png,0,170,0,171,1,0
4546,4546,./dataset/858571043689906850455863466146.96.png,9,112,23,139,85,9
4547,4547,./dataset/858571043689906850455863466146.96.png,6,154,26,171,87,6
4548,4548,./dataset/7093802938805529124.36.png,3,117,13,159,73,3
4549,4549,./dataset/7093802938805529124.36.png,6,167,10,193,62,6
4550,4550,./dataset/683362419226206462799120075520.1612.png,1,92,29,103,69,1
4551,4551,./dataset/683362419226206462799120075520.1612.png,6,126,20,144,70,6
4552,4552,./dataset/683362419226206462799120075520.1612.png,1,161,17,168,57,1
4553,4553,./dataset/683362419226206462799120075520.1612.png,2,184,4,230,49,2
4554,4554,./dataset/5320303848888316231.116.png,1,128,20,141,69,1
4555,4555,./dataset/5320303848888316231.116.png,1,157,17,169,64,1
4556,4556,./dataset/5320303848888316231.116.png,6,187,13,213,74,6
4557,4557,./dataset/14456669808732233754.1900.png,1,105,33,126,74,1
4558,4558,./dataset/14456669808732233754.1900.png,9,127,24,175,77,9
4559,4559,./dataset/14456669808732233754.1900.png,0,176,35,211,66,0
4560,4560,./dataset/14456669808732233754.1900.png,0,217,27,250,59,0
4561,4561,./dataset/402797537007991152450314220690.86.png,8,53,35,87,102,8
4562,4562,./dataset/402797537007991152450314220690.86.png,6,125,34,170,112,6
4563,4563,./dataset/421579126485994813352590055637.36.png,3,101,47,123,135,3
4564,4564,./dataset/421579126485994813352590055637.36.png,6,136,41,160,143,6
4565,4565,./dataset/409088244520967874927984289458.142.png,1,125,21,137,75,1
4566,4566,./dataset/409088244520967874927984289458.142.png,4,146,30,182,74,4
4567,4567,./dataset/409088244520967874927984289458.142.png,2,196,30,250,68,2
4568,4568,./dataset/442118895198467705774542760354.36.png,3,129,16,164,75,3
4569,4569,./dataset/442118895198467705774542760354.36.png,6,180,11,209,83,6
4570,4570,./dataset/417500515723902863078735551362.48.png,4,76,27,124,119,4
4571,4571,./dataset/417500515723902863078735551362.48.png,8,129,26,175,111,8
4572,4572,./dataset/678432390166236126877428959944.152.png,1,23,33,46,112,1
4573,4573,./dataset/678432390166236126877428959944.152.png,5,62,21,124,111,5
4574,4574,./dataset/678432390166236126877428959944.152.png,2,131,24,216,107,2
4575,4575,./dataset/210657300108269612272038093220.144.png,1,40,26,55,78,1
4576,4576,./dataset/210657300108269612272038093220.144.png,4,82,22,147,108,4
4577,4577,./dataset/210657300108269612272038093220.144.png,4,158,32,226,102,4
4578,4578,./dataset/837499429576650709468973435530.196.png,1,106,15,123,95,1
4579,4579,./dataset/837499429576650709468973435530.196.png,9,136,16,160,107,9
4580,4580,./dataset/837499429576650709468973435530.196.png,6,168,16,195,105,6
4581,4581,./dataset/209701127819140203663568734040.28.png,2,52,32,101,115,2
4582,4582,./dataset/209701127819140203663568734040.28.png,8,113,24,156,105,8
4583,4583,./dataset/1215412261909054366004316319587.1075.png,1,84,14,91,47,1
4584,4584,./dataset/1215412261909054366004316319587.1075.png,0,108,0,130,45,0
4585,4585,./dataset/1215412261909054366004316319587.1075.png,7,146,20,160,57,7
4586,4586,./dataset/1215412261909054366004316319587.1075.png,5,170,0,203,43,5
4587,4587,./dataset/845177230315566681823057359700.194.png,1,68,51,83,144,1
4588,4588,./dataset/845177230315566681823057359700.194.png,9,95,52,135,150,9
4589,4589,./dataset/845177230315566681823057359700.194.png,4,101,0,102,1,4
4590,4590,./dataset/6578377838351797190.48.png,4,127,20,168,93,4
4591,4591,./dataset/6578377838351797190.48.png,8,175,22,209,86,8
4592,4592,./dataset/9984993647718965442.88.png,8,103,36,130,113,8
4593,4593,./dataset/9984993647718965442.88.png,8,144,34,176,106,8
4594,4594,./dataset/1149801850013351497122845082722.69.png,6,80,12,123,112,6
4595,4595,./dataset/1149801850013351497122845082722.69.png,9,145,27,199,128,9
4596,4596,./dataset/1324392699028222113.186.png,1,120,15,129,63,1
4597,4597,./dataset/1324392699028222113.186.png,8,154,9,179,67,8
4598,4598,./dataset/1324392699028222113.186.png,6,196,13,223,69,6
4599,4599,./dataset/290580058887526166500936593874.89.png,8,47,17,88,79,8
4600,4600,./dataset/290580058887526166500936593874.89.png,9,112,9,167,125,9
4601,4601,./dataset/733527913451348711652288833984.25.png,2,113,45,142,96,2
4602,4602,./dataset/733527913451348711652288833984.25.png,5,157,46,183,106,5
4603,4603,./dataset/976215029051428615311336352365.86.png,8,58,24,102,102,8
4604,4604,./dataset/976215029051428615311336352365.86.png,6,142,28,181,112,6
4605,4605,./dataset/192581634885405867908119499995.146.png,1,25,40,46,95,1
4606,4606,./dataset/192581634885405867908119499995.146.png,4,79,30,150,110,4
4607,4607,./dataset/192581634885405867908119499995.146.png,6,175,29,209,115,6
4608,4608,./dataset/1298180187237647380.140.png,1,123,31,131,71,1
4609,4609,./dataset/1298180187237647380.140.png,4,149,31,183,87,4
4610,4610,./dataset/1298180187237647380.140.png,0,202,33,222,70,0
4611,4611,./dataset/433468010401340815628175007828.91.png,9,62,19,114,123,9
4612,4612,./dataset/433468010401340815628175007828.91.png,1,155,29,168,100,1
4613,4613,./dataset/536213465651351940380431193801.29.png,2,64,53,123,130,2
4614,4614,./dataset/536213465651351940380431193801.29.png,9,132,52,176,143,9
4615,4615,./dataset/1266411734553186197386038833071.36.png,3,62,28,112,107,3
4616,4616,./dataset/1266411734553186197386038833071.36.png,6,131,14,176,98,6
4617,4617,./dataset/15171110480366030538.28.png,2,134,14,151,48,2
4618,4618,./dataset/15171110480366030538.28.png,8,156,6,175,53,8
4619,4619,./dataset/734355061805436617546482276074.144.png,1,55,31,69,110,1
4620,4620,./dataset/734355061805436617546482276074.144.png,4,82,40,188,113,4
4621,4621,./dataset/990974328985301058298597694100.138.png,1,55,34,65,83,1
4622,4622,./dataset/990974328985301058298597694100.138.png,3,80,27,113,86,3
4623,4623,./dataset/990974328985301058298597694100.138.png,8,125,19,163,93,8
4624,4624,./dataset/10058130652075469432.45.png,4,94,38,154,135,4
4625,4625,./dataset/4706684946483253266.146.png,1,118,30,133,77,1
4626,4626,./dataset/4706684946483253266.146.png,4,143,37,183,83,4
4627,4627,./dataset/4706684946483253266.146.png,6,209,28,235,80,6
4628,4628,./dataset/903165596616543254634232681633.29.png,2,111,27,143,77,2
4629,4629,./dataset/903165596616543254634232681633.29.png,9,149,16,178,84,9
4630,4630,./dataset/11611688337993533825.50.png,5,135,30,168,72,5
4631,4631,./dataset/11611688337993533825.50.png,0,162,17,210,62,0
4632,4632,./dataset/485994990505466184743014631628.92.png,9,125,11,158,77,9
